material,exp_id,iteration,replication,writeLatency_mean,writeEnergy_mean,Loo_norm_Error,L2_norm_Error
Ag-aSi,exp4,9,75,1.8325500648133926,3.6524195987101153e-06,0.10957963997444327,0.14696710390944576
Ag-aSi,exp4,9,76,1.8403500648133924,3.6102968742842798e-06,0.15442978914928607,0.20670534377470848
Ag-aSi,exp4,9,77,1.8325500648133926,3.657320872868807e-06,0.04252670799289103,0.037542082531993835
Ag-aSi,exp4,9,78,1.8345000648133925,3.6539945493137127e-06,0.05818616919490653,0.06595954931369136
Ag-aSi,exp4,9,79,1.8798000648133926,3.671840350272026e-06,0.06483545861673515,0.045724750787177394
Ag-aSi,exp4,9,8,2.037750064813393,4.00384821749136e-06,1.3540542139312568,2.138078414948673
Ag-aSi,exp4,9,80,1.8436500648133924,3.6528079402614553e-06,0.20160747919907118,0.25115317014600397
Ag-aSi,exp4,9,81,1.8318000648133925,3.6584221998070904e-06,0.04032192333289107,0.03369046828950012
Ag-aSi,exp4,9,82,1.8370500648133925,3.6505066177282444e-06,0.13463730454649087,0.13948799031090758
Ag-aSi,exp4,9,83,1.8922500648133924,3.677084963981628e-06,0.0986913193486898,0.046255623804548916
Ag-aSi,exp4,9,84,1.9506000648133925,3.7290813713586764e-06,0.3952141974260012,0.4444401795589085
Ag-aSi,exp4,9,85,1.8973500648133925,3.739508273248796e-06,0.915463277855725,1.6316142363598989
Ag-aSi,exp4,9,86,1.9392000648133922,3.7031190514966077e-06,0.22174020071953737,0.13405593785179148
Ag-aSi,exp4,9,87,1.9462500648133922,3.651042936212777e-06,0.20987366213143613,0.1615700782449503
Ag-aSi,exp4,9,88,1.8973500648133925,3.739508273248796e-06,0.915463277855725,1.6316142363598989
Ag-aSi,exp4,9,89,1.8318000648133925,3.6564504701119047e-06,0.03950220475211621,0.03650026861283715
Ag-aSi,exp4,9,9,1.9506000648133925,3.7290813713586764e-06,0.3952141974260012,0.4444401795589085
Ag-aSi,exp4,9,90,1.8322500648133924,3.6528095162879935e-06,0.11087480912639854,0.14900913358860118
Ag-aSi,exp4,9,91,1.8922500648133924,3.677084963981628e-06,0.0986913193486898,0.046255623804548916
Ag-aSi,exp4,9,92,1.8358500648133924,3.6575317729088585e-06,0.06370259381178166,0.06872348201113407
Ag-aSi,exp4,9,93,1.8324000648133925,3.6585540278953327e-06,0.018962021597282993,0.012025631316570704
Ag-aSi,exp4,9,94,1.8412500648133925,3.4948908921248503e-06,0.16948574871766928,0.23758082443843942
Ag-aSi,exp4,9,95,1.8382500648133924,3.4004137606379056e-06,0.05338088422907854,0.06379326518277076
Ag-aSi,exp4,9,96,2.0404500648133927,4.073087130310736e-06,1.6257751096748168,2.104227840574214
Ag-aSi,exp4,9,97,1.8330000648133924,3.652383672989898e-06,0.15865712454042605,0.19774803591628023
Ag-aSi,exp4,9,98,1.8403500648133924,3.6102968742842798e-06,0.15442978914928607,0.20670534377470848
Ag-aSi,exp4,9,99,1.8322500648133924,3.654787731308588e-06,0.06014353226590594,0.0689138946594864
AlOx-HfO2,exp1,11,1,77.50088315205032,0.042090815826873074,0.0444371987793779,0.03548753472431153
AlOx-HfO2,exp1,11,10,75.53748315205011,0.0406672576770258,0.012617952684071215,0.0029454356301576883
AlOx-HfO2,exp1,11,100,76.01078315205031,0.04058619735352248,0.04317211119510953,0.035424254818371
AlOx-HfO2,exp1,11,11,75.36528315205058,0.04055399548476532,0.029521761679506688,0.024666033307009016
AlOx-HfO2,exp1,11,12,76.01078315205031,0.04058652722312657,0.04366605435770958,0.0358917625415889
AlOx-HfO2,exp1,11,13,77.55073315205038,0.04212203015824974,0.046019424735542006,0.03512470264720696
AlOx-HfO2,exp1,11,14,75.66093315205036,0.040629927448272686,0.02653897795540509,0.02191683154048724
AlOx-HfO2,exp1,11,15,77.55073315205038,0.04209008204713011,0.04610453795418789,0.03385752189435565
AlOx-HfO2,exp1,11,16,77.50088315205032,0.04209095154139882,0.044336347698080134,0.035296557070677664
AlOx-HfO2,exp1,11,17,75.27228315205058,0.040572491117140834,0.03492747206207304,0.030025607288263426
AlOx-HfO2,exp1,11,18,75.8645831520505,0.0405476121818811,0.04146037861707768,0.03475775260083381
AlOx-HfO2,exp1,11,19,75.37523315205037,0.040557797616261715,0.03092540121166061,0.026036356312823156
AlOx-HfO2,exp1,11,2,73.75373315205053,0.0389134946729752,0.03870559451672206,0.0328458581421722
AlOx-HfO2,exp1,11,20,75.54508315205024,0.04060842440980535,0.03986920702255603,0.03437759177178389
AlOx-HfO2,exp1,11,21,77.55073315205038,0.04214463990608447,0.0457061768423325,0.03624612773391268
AlOx-HfO2,exp1,11,22,76.01078315205031,0.04058652722312657,0.04366605435770958,0.0358917625415889
AlOx-HfO2,exp1,11,23,75.58803315205044,0.0405465528038403,0.02850115633098544,0.023674152187252905
AlOx-HfO2,exp1,11,24,76.01078315205031,0.04058715748034816,0.044420648731268796,0.03672387618369235
AlOx-HfO2,exp1,11,25,76.01078315205031,0.04058665158631708,0.04378105730614783,0.03606327081640256
AlOx-HfO2,exp1,11,26,77.55073315205038,0.04215190075178621,0.045584271245572995,0.03621603994697352
AlOx-HfO2,exp1,11,27,75.7549331520506,0.04053701844905096,0.0457729404671968,0.037749971496696046
AlOx-HfO2,exp1,11,28,75.29888315205056,0.04057348785747007,0.0348227430459389,0.03008652373889861
AlOx-HfO2,exp1,11,29,75.87788315205039,0.040548166057027116,0.04154094974436419,0.03482019848557103
AlOx-HfO2,exp1,11,3,75.58803315205044,0.040546807745967035,0.02891351379517582,0.024045941203991787
AlOx-HfO2,exp1,11,30,77.17833315205054,0.04162295545641799,0.0423390709449258,0.023935734954017403
AlOx-HfO2,exp1,11,31,75.58803315205044,0.040546605896831046,0.028527709217409682,0.023756783813916015
AlOx-HfO2,exp1,11,32,75.54508315205024,0.04060812274298586,0.039493458028574804,0.033952546166948
AlOx-HfO2,exp1,11,33,76.01078315205031,0.04058665158631708,0.04378105730614783,0.03606327081640256
AlOx-HfO2,exp1,11,34,75.73463315205029,0.04059431058938975,0.037594800515646856,0.032286919837180114
AlOx-HfO2,exp1,11,35,77.55073315205038,0.04215190075178621,0.045584271245572995,0.03621603994697352
AlOx-HfO2,exp1,11,36,75.38518315205036,0.04056732390718953,0.031379446253236035,0.02660642711767478
AlOx-HfO2,exp1,11,37,77.50088315205032,0.04209053883013587,0.044805971660251985,0.03578917546871697
AlOx-HfO2,exp1,11,38,75.66093315205036,0.04063008032830726,0.02679587824276322,0.022163203370499603
AlOx-HfO2,exp1,11,39,75.99758315205017,0.04055397734032522,0.04205795210922916,0.035143021713633565
AlOx-HfO2,exp1,11,4,76.7892831520506,0.04211599603645082,0.042298123264637395,0.03495468292158869
AlOx-HfO2,exp1,11,40,75.37523315205037,0.04055633790810307,0.030855117824995944,0.025966720881346574
AlOx-HfO2,exp1,11,41,75.56153315205023,0.04061450654472706,0.03563645421679301,0.03092604588547941
AlOx-HfO2,exp1,11,42,76.01078315205031,0.04058665158631708,0.04378105730614783,0.03606327081640256
AlOx-HfO2,exp1,11,43,75.49453315205055,0.04064254030476897,0.023981451027178125,0.019942729975837906
AlOx-HfO2,exp1,11,44,77.50088315205032,0.04209160220534416,0.04338685192017859,0.03450218506528248
AlOx-HfO2,exp1,11,45,75.21908315205022,0.04055197200127405,0.032830020046023874,0.02791995872636717
AlOx-HfO2,exp1,11,46,74.03283315205016,0.03896774758042345,0.04472137566652414,0.03809672652255873
AlOx-HfO2,exp1,11,47,75.94438315205028,0.04055172328546048,0.04166812954670835,0.03486819046787288
AlOx-HfO2,exp1,11,48,76.00083315205057,0.04058490810638821,0.04384540590014812,0.03610846927461889
AlOx-HfO2,exp1,11,49,75.54508315205024,0.040608366235882376,0.039770900923482407,0.03429432332645462
AlOx-HfO2,exp1,11,5,76.01078315205031,0.040586829992672484,0.04399149230675877,0.036280125917463886
AlOx-HfO2,exp1,11,50,76.64603315205055,0.040954238145618,0.04280274130110803,0.02870538769683776
AlOx-HfO2,exp1,11,51,76.75943315205029,0.042101257481475175,0.04268005802402578,0.035286134053851566
AlOx-HfO2,exp1,11,52,75.73463315205029,0.04059431058938975,0.037594800515646856,0.032286919837180114
AlOx-HfO2,exp1,11,53,75.5044831520502,0.040655110281974306,0.024494330345147797,0.020426609377070606
AlOx-HfO2,exp1,11,54,75.54508315205024,0.040608366235882376,0.039770900923482407,0.03429432332645462
AlOx-HfO2,exp1,11,55,75.58803315205044,0.04054632991657737,0.028187477271927514,0.023323629666442667
AlOx-HfO2,exp1,11,56,76.0076331520502,0.040581467658075854,0.04612244528048848,0.0366483937265842
AlOx-HfO2,exp1,11,57,76.01078315205031,0.04058619735352248,0.04317211119510953,0.035424254818371
AlOx-HfO2,exp1,11,58,75.70803315205029,0.0405912718453376,0.03754459873086183,0.032263468274030226
AlOx-HfO2,exp1,11,59,75.36528315205058,0.04055431560644854,0.02994171067484383,0.025078946528011948
AlOx-HfO2,exp1,11,6,77.50088315205032,0.04209039754395592,0.04495913167408854,0.03597083190247439
AlOx-HfO2,exp1,11,60,74.05933315205043,0.038992138844518,0.042094748669121065,0.035788945669466755
AlOx-HfO2,exp1,11,61,75.71503315205048,0.04053244392395773,0.045560476767578885,0.03771428820254643
AlOx-HfO2,exp1,11,62,75.66063315205037,0.04066804970765065,0.021799823886248494,0.0178193642404329
AlOx-HfO2,exp1,11,63,75.56153315205023,0.0406145639462663,0.0356844475311465,0.031004994053637335
AlOx-HfO2,exp1,11,64,75.94438315205028,0.040550680994181826,0.04160433849075998,0.03481132939379469
AlOx-HfO2,exp1,11,65,75.74458315205054,0.04059925841160761,0.03790599928082377,0.032600360706256305
AlOx-HfO2,exp1,11,66,77.55073315205038,0.04212203015824974,0.046019424735542006,0.03512470264720696
AlOx-HfO2,exp1,11,67,75.66478315205042,0.04061442034956086,0.04002294625971851,0.03430324685680567
AlOx-HfO2,exp1,11,68,77.55073315205038,0.04215238037378242,0.04494790121262661,0.035615393044740457
AlOx-HfO2,exp1,11,69,77.50088315205032,0.04209197028203144,0.042893921472226225,0.03403836848403681
AlOx-HfO2,exp1,11,7,75.52163315205041,0.0406046121751627,0.035079731437420235,0.030711678059575028
AlOx-HfO2,exp1,11,70,77.51083315205031,0.04198956074838405,0.043273023044495214,0.030420273045347203
AlOx-HfO2,exp1,11,71,74.05943315205067,0.03897163092856345,0.04457686171694273,0.03797460898925421
AlOx-HfO2,exp1,11,72,75.54508315205024,0.04060824664802729,0.03954487770157894,0.034116936820030856
AlOx-HfO2,exp1,11,73,75.56153315205023,0.04061450654472706,0.03563645421679301,0.03092604588547941
AlOx-HfO2,exp1,11,74,75.8645831520505,0.040546566957163375,0.04132947167933983,0.03475120174345476
AlOx-HfO2,exp1,11,75,75.54508315205024,0.040608366235882376,0.039770900923482407,0.03429432332645462
AlOx-HfO2,exp1,11,76,77.55073315205038,0.042147717276569886,0.04586203111413416,0.03638521135624146
AlOx-HfO2,exp1,11,77,75.58803315205044,0.04054638721405132,0.028250127393488055,0.023417935369824606
AlOx-HfO2,exp1,11,78,75.55178315205046,0.04057757679940765,0.03708979447307154,0.03208924218117664
AlOx-HfO2,exp1,11,79,75.21908315205022,0.04057007712758779,0.03429063071968539,0.029484978575764872
AlOx-HfO2,exp1,11,8,76.01078315205031,0.040586057824713265,0.043086545146023926,0.03525724418057955
AlOx-HfO2,exp1,11,80,75.58803315205044,0.04054632991657737,0.028187477271927514,0.023323629666442667
AlOx-HfO2,exp1,11,81,76.01078315205031,0.04058671213947407,0.04387713347738418,0.03612461876757507
AlOx-HfO2,exp1,11,82,75.79808315205045,0.04054349242077495,0.04127354073170574,0.034685951959056584
AlOx-HfO2,exp1,11,83,75.6814331520504,0.04058812988271664,0.037372015545759446,0.0321208736381515
AlOx-HfO2,exp1,11,84,73.95973315205046,0.03894925632755599,0.0454276175976661,0.038564467782521775
AlOx-HfO2,exp1,11,85,75.66093315205036,0.04062970845388021,0.026212219085450152,0.02157757557697619
AlOx-HfO2,exp1,11,86,75.36528315205058,0.04055431560644854,0.02994171067484383,0.025078946528011948
AlOx-HfO2,exp1,11,87,75.87788315205039,0.040548166057027116,0.04154094974436419,0.03482019848557103
AlOx-HfO2,exp1,11,88,77.55073315205038,0.042152144304209986,0.045240703448417616,0.03592142885337097
AlOx-HfO2,exp1,11,89,75.54508315205024,0.04060824664802729,0.03954487770157894,0.034116936820030856
AlOx-HfO2,exp1,11,9,75.99758315205017,0.04055397734032522,0.04205795210922916,0.035143021713633565
AlOx-HfO2,exp1,11,90,75.71798315205031,0.04061839726062571,0.040157849027856435,0.03418882214392734
AlOx-HfO2,exp1,11,91,75.70803315205029,0.0405912718453376,0.03754459873086183,0.032263468274030226
AlOx-HfO2,exp1,11,92,75.58803315205044,0.04054670892685618,0.02873740318563232,0.023920835281134662
AlOx-HfO2,exp1,11,93,75.99758315205017,0.040553805445555334,0.04188513526720011,0.03491448676991882
AlOx-HfO2,exp1,11,94,76.6131331520504,0.04214869593457805,0.03935180570503036,0.03291013727763
AlOx-HfO2,exp1,11,95,75.27228315205058,0.04057238296258708,0.034700401862237246,0.029872039548054615
AlOx-HfO2,exp1,11,96,75.76823315205037,0.040538552803678636,0.045889310650304826,0.03778092677683999
AlOx-HfO2,exp1,11,97,75.36528315205058,0.04055477322474528,0.030568348788205035,0.02575529449377479
AlOx-HfO2,exp1,11,98,75.56153315205023,0.04061478281351075,0.03597909799280904,0.03133909222267588
AlOx-HfO2,exp1,11,99,77.50088315205032,0.042091347519430965,0.043696575479576,0.03481283311238098
AlOx-HfO2,exp1,13,1,77.50088917969583,0.042091492825324706,0.04350751282274543,0.034662639079744
AlOx-HfO2,exp1,13,10,73.93973917969586,0.0389628981765017,0.039490219385340745,0.033372586349352765
AlOx-HfO2,exp1,13,100,76.97213917969601,0.04213642074220238,0.04091375242203951,0.034141344208219675
AlOx-HfO2,exp1,13,11,75.36528917969592,0.04055473673571372,0.03048378283154718,0.025670670600457093
AlOx-HfO2,exp1,13,12,75.58803917969576,0.04054610726059173,0.027928672939663803,0.02300737917009462
AlOx-HfO2,exp1,13,13,75.75493917969602,0.040537035483852804,0.0457729404671968,0.037749971496696046
AlOx-HfO2,exp1,13,14,75.518489179696,0.04060598581646427,0.03928089769401922,0.033791270795682206
AlOx-HfO2,exp1,13,15,76.61313917969605,0.042148445077914355,0.03970827755571959,0.03325584415134577
AlOx-HfO2,exp1,13,16,75.66063917969569,0.04066771213303363,0.02133072339216424,0.01730877654143243
AlOx-HfO2,exp1,13,17,76.93893917969585,0.041351894736059935,0.04208818416905409,0.02439019601706394
AlOx-HfO2,exp1,13,18,75.6618391796959,0.0405303331817537,0.04531607342172161,0.037533918630455666
AlOx-HfO2,exp1,13,19,75.537489179696,0.04066643370796553,0.013971654739074761,0.003409304613229406
AlOx-HfO2,exp1,13,2,75.70803917969572,0.04059128888013948,0.03754459873086183,0.032263468274030226
AlOx-HfO2,exp1,13,20,75.60773917969583,0.04062754512554481,0.025821111763546806,0.02130952708086761
AlOx-HfO2,exp1,13,21,75.21908917969581,0.04055133602738557,0.03194521131261606,0.02700936816061055
AlOx-HfO2,exp1,13,22,75.73463917969595,0.040594327624191635,0.037594800515646856,0.032286919837180114
AlOx-HfO2,exp1,13,23,77.29803917969605,0.04173070765484093,0.042730502137305656,0.02515116223497158
AlOx-HfO2,exp1,13,24,74.02288917969602,0.03896295883695187,0.04494655887323151,0.03832660591374129
AlOx-HfO2,exp1,13,25,76.01078917969589,0.040586668621118864,0.04378105730614783,0.03606327081640256
AlOx-HfO2,exp1,13,26,75.42113917969594,0.040647272606507134,0.01697688694017972,0.005243744474233622
AlOx-HfO2,exp1,13,27,75.74488917969569,0.04054141162385918,0.04105824527368874,0.034588202189463985
AlOx-HfO2,exp1,13,28,75.36528917969592,0.04055468215926701,0.03037878105581801,0.02559823829602643
AlOx-HfO2,exp1,13,29,75.68143917969606,0.04058814691751851,0.037372015545759446,0.0321208736381515
AlOx-HfO2,exp1,13,3,75.99758917969605,0.04055376302845455,0.04177395586305992,0.034828173064416774
AlOx-HfO2,exp1,13,30,75.27228917969603,0.04057245460253501,0.034771371742209366,0.02995610996443097
AlOx-HfO2,exp1,13,31,75.70803917969572,0.04059128888013948,0.03754459873086183,0.032263468274030226
AlOx-HfO2,exp1,13,32,75.45523917969578,0.04059617438312454,0.03668474058983939,0.03195887838028327
AlOx-HfO2,exp1,13,33,75.52163917969578,0.04060688969265062,0.035171037356244564,0.030795549015825215
AlOx-HfO2,exp1,13,34,75.73463917969595,0.04059712311581895,0.03778510097871269,0.03242853492181219
AlOx-HfO2,exp1,13,35,77.50088917969583,0.04209186648417562,0.04301734971783972,0.034195903652047735
AlOx-HfO2,exp1,13,36,75.58803917969576,0.04054682478076866,0.02891351379517582,0.024045941203991787
AlOx-HfO2,exp1,13,37,75.60773917969583,0.040627606838811045,0.025981852614646483,0.021379056753723338
AlOx-HfO2,exp1,13,38,77.50088917969583,0.04209233864541576,0.04237319225958806,0.03361682130311042
AlOx-HfO2,exp1,13,39,75.64123917969599,0.040549021963927984,0.02931344633885452,0.02444742613739922
AlOx-HfO2,exp1,13,4,75.27228917969603,0.04057245460253501,0.034771371742209366,0.02995610996443097
AlOx-HfO2,exp1,13,40,75.7445891796962,0.040601083143914155,0.03817422424931477,0.032763560826220374
AlOx-HfO2,exp1,13,41,74.05933917969568,0.03899215587931966,0.042094748669121065,0.035788945669466755
AlOx-HfO2,exp1,13,42,75.56153917969577,0.040614465106849934,0.03553749552161121,0.03084177952244279
AlOx-HfO2,exp1,13,43,75.56153917969577,0.04061469256208113,0.03583394481906878,0.031169715078829652
AlOx-HfO2,exp1,13,44,75.36528917969592,0.040554790259546905,0.030568348788205035,0.02575529449377479
AlOx-HfO2,exp1,13,45,75.37523917969591,0.04056148264553972,0.031089697194559847,0.026240682968041273
AlOx-HfO2,exp1,13,46,75.52163917969578,0.04060890656235446,0.035230181223791866,0.03083601048964487
AlOx-HfO2,exp1,13,47,74.02948917969599,0.03898115883609119,0.04222531266635361,0.035947453954931576
AlOx-HfO2,exp1,13,48,76.6929391796962,0.04215476177229343,0.03828125824814918,0.03222983337399091
AlOx-HfO2,exp1,13,49,77.50088917969583,0.04209186648417562,0.04301734971783972,0.034195903652047735
AlOx-HfO2,exp1,13,5,73.9597391796959,0.03896144621589331,0.04280666231795119,0.036347780698097354
AlOx-HfO2,exp1,13,50,75.37868917969605,0.04057894885001697,0.03417837654747926,0.030235513129031822
AlOx-HfO2,exp1,13,51,77.50088917969583,0.042091234417989336,0.043882484259546724,0.034986094361483484
AlOx-HfO2,exp1,13,52,75.69473917969589,0.04058971839420977,0.03747437712717639,0.032200896988824224
AlOx-HfO2,exp1,13,53,76.97213917969601,0.04213642074220238,0.04091375242203951,0.034141344208219675
AlOx-HfO2,exp1,13,54,77.55073917969601,0.04204770101165147,0.04313413826275994,0.03216139403332213
AlOx-HfO2,exp1,13,55,75.56153917969577,0.04061469256208113,0.03583394481906878,0.031169715078829652
AlOx-HfO2,exp1,13,56,76.01078917969589,0.04058696053717912,0.04422389949109418,0.03641853858407079
AlOx-HfO2,exp1,13,57,75.21908917969581,0.040551879787913636,0.032655438794767226,0.027785355188240775
AlOx-HfO2,exp1,13,58,75.73463917969595,0.040594327624191635,0.037594800515646856,0.032286919837180114
AlOx-HfO2,exp1,13,59,75.21908917969581,0.04055204207736379,0.032848242535518636,0.027992932957012658
AlOx-HfO2,exp1,13,6,77.55073917969601,0.04214982690627292,0.04579359352273413,0.03630538962881003
AlOx-HfO2,exp1,13,60,75.5450891796959,0.04060820226985524,0.03958934693454719,0.03403261077691289
AlOx-HfO2,exp1,13,61,75.7445891796962,0.04062042946263008,0.040180414228653906,0.03414205337523713
AlOx-HfO2,exp1,13,62,77.50088917969583,0.04209041457875771,0.04495913167408854,0.03597083190247439
AlOx-HfO2,exp1,13,63,75.73463917969595,0.04059712311581895,0.03778510097871269,0.03242853492181219
AlOx-HfO2,exp1,13,64,75.57413917969598,0.040671942026196534,0.02038413736051898,0.016535195079159272
AlOx-HfO2,exp1,13,65,76.01078917969589,0.040586668621118864,0.04378105730614783,0.03606327081640256
AlOx-HfO2,exp1,13,66,76.01078917969589,0.04058654425792836,0.04366605435770958,0.0358917625415889
AlOx-HfO2,exp1,13,67,75.6219391796959,0.040528266266432626,0.04503233487660383,0.037398630435939495
AlOx-HfO2,exp1,13,68,75.71503917969618,0.04053246095875935,0.045560476767578885,0.03771428820254643
AlOx-HfO2,exp1,13,69,75.6618391796959,0.04053040002571209,0.04535683514572414,0.037628189983476557
AlOx-HfO2,exp1,13,7,76.49973917969582,0.04080230885550992,0.04641788209141525,0.030985714466040388
AlOx-HfO2,exp1,13,70,75.56153917969577,0.040614580981068085,0.0356844475311465,0.031004994053637335
AlOx-HfO2,exp1,13,71,75.79808917969575,0.040543509455576665,0.04127354073170574,0.034685951959056584
AlOx-HfO2,exp1,13,72,75.5450891796959,0.04060832401804365,0.0396558011495024,0.03420342314445463
AlOx-HfO2,exp1,13,73,75.27228917969603,0.04057250815194246,0.03492747206207304,0.030025607288263426
AlOx-HfO2,exp1,13,74,75.80813917969607,0.04054206826133456,0.04598410927441372,0.03782010473632239
AlOx-HfO2,exp1,13,75,75.66093917969606,0.040629609501354434,0.02604053098799445,0.02142263686586014
AlOx-HfO2,exp1,13,76,77.51083917969592,0.04198957778318585,0.043273023044495214,0.030420273045347203
AlOx-HfO2,exp1,13,77,76.01078917969589,0.04058678864412607,0.0439481423445546,0.03620219423037791
AlOx-HfO2,exp1,13,78,74.14918917969585,0.03897772818579919,0.0444691704344786,0.03794652048656407
AlOx-HfO2,exp1,13,79,75.86458917969583,0.04054658399196524,0.04132947167933983,0.03475120174345476
AlOx-HfO2,exp1,13,8,76.75943917969586,0.042101274516276974,0.04268005802402578,0.035286134053851566
AlOx-HfO2,exp1,13,80,75.21908917969581,0.040570214813882115,0.03448106714718194,0.029638007370981052
AlOx-HfO2,exp1,13,81,75.56153917969577,0.04061452357952885,0.03563645421679301,0.03092604588547941
AlOx-HfO2,exp1,13,82,75.49453917969609,0.04064011892315703,0.024027141978877786,0.019870298314640312
AlOx-HfO2,exp1,13,83,75.5450891796959,0.04060832401804365,0.0396558011495024,0.03420342314445463
AlOx-HfO2,exp1,13,84,75.66093917969606,0.040629609501354434,0.02604053098799445,0.02142263686586014
AlOx-HfO2,exp1,13,85,75.21908917969581,0.04055204207736379,0.032848242535518636,0.027992932957012658
AlOx-HfO2,exp1,13,86,75.5450891796959,0.04060813977778764,0.039493458028574804,0.033952546166948
AlOx-HfO2,exp1,13,87,75.32203917969602,0.040593175307811806,0.03180466251183273,0.026981022944834055
AlOx-HfO2,exp1,13,88,75.5450891796959,0.04060838327068416,0.039770900923482407,0.03429432332645462
AlOx-HfO2,exp1,13,89,75.94438917969599,0.040550698028983714,0.04160433849075998,0.03481132939379469
AlOx-HfO2,exp1,13,9,75.58803917969576,0.04054640424885294,0.028250127393488055,0.023417935369824606
AlOx-HfO2,exp1,13,90,75.52163917969578,0.04060688969265062,0.035171037356244564,0.030795549015825215
AlOx-HfO2,exp1,13,91,75.66093917969606,0.040629725488681996,0.026212219085450152,0.02157757557697619
AlOx-HfO2,exp1,13,92,75.71503917969618,0.04053246095875935,0.045560476767578885,0.03771428820254643
AlOx-HfO2,exp1,13,93,75.5450891796959,0.04060832401804365,0.0396558011495024,0.03420342314445463
AlOx-HfO2,exp1,13,94,76.01078917969589,0.04058701566229961,0.04423188693575034,0.036506548814940164
AlOx-HfO2,exp1,13,95,75.66093917969606,0.04062999652642412,0.02658218298715951,0.022003613050410518
AlOx-HfO2,exp1,13,96,75.5450891796959,0.04060813977778764,0.039493458028574804,0.033952546166948
AlOx-HfO2,exp1,13,97,75.6146391796961,0.04054786146786995,0.029034958238736818,0.02416463677493552
AlOx-HfO2,exp1,13,98,75.92783917969608,0.040556373211961455,0.046006675380612094,0.03740926652778182
AlOx-HfO2,exp1,13,99,77.55073917969601,0.04204770101165147,0.04313413826275994,0.03216139403332213
AlOx-HfO2,exp1,15,1,75.36529520734135,0.040554529160676346,0.03015791512143608,0.0253339058920238
AlOx-HfO2,exp1,15,10,76.95884520734145,0.04214114113170596,0.041274721195904536,0.034375352007479265
AlOx-HfO2,exp1,15,100,75.76824520734169,0.040538586873282045,0.045889310650304826,0.03778092677683999
AlOx-HfO2,exp1,15,11,75.3121952073414,0.040593425576178455,0.03475298113546631,0.030644207257457774
AlOx-HfO2,exp1,15,12,75.5450952073416,0.040608280717630695,0.03954487770157894,0.034116936820030856
AlOx-HfO2,exp1,15,13,77.5008952073416,0.042091119461254184,0.04405460546472994,0.03513439540283237
AlOx-HfO2,exp1,15,14,75.7980952073414,0.04054352649037844,0.04127354073170574,0.034685951959056584
AlOx-HfO2,exp1,15,15,75.99759520734146,0.0405539551897319,0.04202932101714255,0.0350786886650354
AlOx-HfO2,exp1,15,16,75.58804520734135,0.040546185792643186,0.02804313291997794,0.02308436575649752
AlOx-HfO2,exp1,15,17,76.97874520734149,0.04213920195453047,0.04183265303618781,0.03487331247953346
AlOx-HfO2,exp1,15,18,75.99759520734146,0.04055383951515873,0.04188513526720011,0.03491448676991882
AlOx-HfO2,exp1,15,19,75.51849520734137,0.04060613306334215,0.03934966768865016,0.033946313302183395
AlOx-HfO2,exp1,15,2,75.94439520734153,0.040550715063785235,0.04160433849075998,0.03481132939379469
AlOx-HfO2,exp1,15,20,75.99759520734146,0.0405539551897319,0.04202932101714255,0.0350786886650354
AlOx-HfO2,exp1,15,21,75.66184520734137,0.04053041706051388,0.04535683514572414,0.037628189983476557
AlOx-HfO2,exp1,15,22,75.66064520734135,0.0406681935438887,0.02203305919917627,0.0179641139308354
AlOx-HfO2,exp1,15,23,75.51849520734137,0.04060613306334215,0.03934966768865016,0.033946313302183395
AlOx-HfO2,exp1,15,24,75.85129520734164,0.04054555481237692,0.041226562463190355,0.034710510200886495
AlOx-HfO2,exp1,15,25,77.5008952073416,0.04209200435163511,0.042893921472226225,0.03403836848403681
AlOx-HfO2,exp1,15,26,77.5008952073416,0.042092123322179424,0.042720143538387184,0.03389304583393715
AlOx-HfO2,exp1,15,27,77.5008952073416,0.04209138158903463,0.043696575479576,0.03481283311238098
AlOx-HfO2,exp1,15,28,75.36529520734135,0.040554470382780615,0.030104478840410204,0.02525506857119917
AlOx-HfO2,exp1,15,29,76.01079520734156,0.0405871396867285,0.04436532026966362,0.03664372176150259
AlOx-HfO2,exp1,15,3,75.6014452073415,0.04061633741969386,0.03615512928724335,0.03143628791368619
AlOx-HfO2,exp1,15,30,75.52164520734144,0.040611494039751866,0.03541941755679197,0.030868435017569865
AlOx-HfO2,exp1,15,31,76.6530452073414,0.042152436418860795,0.038784065038458326,0.03260970494398835
AlOx-HfO2,exp1,15,32,75.36529520734135,0.04055469919406878,0.03037878105581801,0.02559823829602643
AlOx-HfO2,exp1,15,33,75.92784520734158,0.04055639024676324,0.046006675380612094,0.03740926652778182
AlOx-HfO2,exp1,15,34,75.21909520734147,0.04055160525942531,0.03223336469640424,0.027363009336989586
AlOx-HfO2,exp1,15,35,75.59169520734153,0.040580165427565346,0.037203602870140635,0.03211109208105996
AlOx-HfO2,exp1,15,36,75.52164520734144,0.04060892359715633,0.035230181223791866,0.03083601048964487
AlOx-HfO2,exp1,15,37,73.7537452073413,0.038914379896804775,0.037639662150554434,0.03168329882799228
AlOx-HfO2,exp1,15,38,76.01079520734156,0.04058686406227615,0.04399149230675877,0.036280125917463886
AlOx-HfO2,exp1,15,39,75.52164520734144,0.04060464624476609,0.035079731437420235,0.030711678059575028
AlOx-HfO2,exp1,15,4,73.7537452073413,0.03891432106800936,0.03765074500843026,0.031769494250138745
